2D/3D B M d delta AcceptanceProbability NumberOfPerturbations
2 50 200 0.8 147 0.077490 100000
2 50 200 0.8 148 0.077180 100000
2 50 200 0.8 149 0.076930 100000
2 50 200 0.8 150 0.076570 100000
2 50 200 0.8 151 0.077000 100000
2 50 200 0.8 152 0.075020 100000
2 50 200 0.8 153 0.076470 100000
2 50 200 0.8 154 0.075770 100000
2 50 200 0.8 155 0.073480 100000
2 50 200 0.8 156 0.075160 100000
2 50 200 0.8 157 0.072230 100000
2 50 200 0.8 158 0.071910 100000
2 50 200 0.8 159 0.071440 100000
2 50 200 0.8 160 0.071880 100000
2 50 200 0.8 161 0.072620 100000
2 50 200 0.8 162 0.071900 100000
2 50 200 0.8 163 0.069150 100000
2 50 200 0.8 164 0.070330 100000
2 50 200 0.8 165 0.069920 100000
2 50 200 0.8 166 0.069130 100000
2 50 200 0.8 167 0.067890 100000
2 50 200 0.8 168 0.067110 100000
2 50 200 0.8 169 0.066400 100000
2 50 200 0.8 170 0.067890 100000
2 50 200 0.8 171 0.070070 100000
2 50 200 0.8 172 0.067380 100000
2 50 200 0.8 173 0.065280 100000
2 50 200 0.8 174 0.066090 100000
2 50 200 0.8 175 0.064820 100000
2 50 200 0.8 176 0.066300 100000
2 50 200 0.8 177 0.065540 100000
2 50 200 0.8 178 0.064700 100000
2 50 200 0.8 179 0.062780 100000
2 50 200 0.8 180 0.063580 100000
2 50 200 0.9 0 1.000000 100000
2 50 200 0.9 1 0.981020 100000
2 50 200 0.9 2 0.952400 100000
2 50 200 0.9 3 0.924460 100000
2 50 200 0.9 4 0.897900 100000
2 50 200 0.9 5 0.871700 100000
2 50 200 0.9 6 0.846030 100000
2 50 200 0.9 7 0.822790 100000
2 50 200 0.9 8 0.797610 100000
2 50 200 0.9 9 0.773190 100000
2 50 200 0.9 10 0.752030 100000
2 50 200 0.9 11 0.725570 100000
2 50 200 0.9 12 0.703570 100000
2 50 200 0.9 13 0.685070 100000
2 50 200 0.9 14 0.661590 100000
2 50 200 0.9 15 0.641040 100000
2 50 200 0.9 16 0.618860 100000
2 50 200 0.9 17 0.599200 100000
2 50 200 0.9 18 0.579970 100000
2 50 200 0.9 19 0.558240 100000
2 50 200 0.9 20 0.541580 100000
2 50 200 0.9 21 0.524440 100000
2 50 200 0.9 22 0.510240 100000
2 50 200 0.9 23 0.492190 100000
2 50 200 0.9 24 0.476550 100000
2 50 200 0.9 25 0.465290 100000
2 50 200 0.9 26 0.449680 100000
2 50 200 0.9 27 0.437270 100000
2 50 200 0.9 28 0.423990 100000
2 50 200 0.9 29 0.411380 100000
2 50 200 0.9 30 0.400210 100000
2 50 200 0.9 31 0.387470 100000
2 50 200 0.9 32 0.375460 100000
2 50 200 0.9 33 0.367660 100000
2 50 200 0.9 34 0.359220 100000
2 50 200 0.9 35 0.346960 100000
2 50 200 0.9 36 0.340300 100000
2 50 200 0.9 37 0.329190 100000
2 50 200 0.9 38 0.322640 100000
2 50 200 0.9 39 0.315180 100000
2 50 200 0.9 40 0.305390 100000
2 50 200 0.9 41 0.299260 100000
2 50 200 0.9 42 0.291250 100000
2 50 200 0.9 43 0.286080 100000
2 50 200 0.9 44 0.278980 100000
2 50 200 0.9 45 0.271690 100000
2 50 200 0.9 46 0.265690 100000
2 50 200 0.9 47 0.263510 100000
2 50 200 0.9 48 0.254800 100000
2 50 200 0.9 49 0.250350 100000
2 50 200 0.9 50 0.244890 100000
2 50 200 0.9 51 0.243210 100000
2 50 200 0.9 52 0.237030 100000
2 50 200 0.9 53 0.229450 100000
2 50 200 0.9 54 0.226860 100000
2 50 200 0.9 55 0.223230 100000
2 50 200 0.9 56 0.220890 100000
2 50 200 0.9 57 0.215210 100000
2 50 200 0.9 58 0.209430 100000
2 50 200 0.9 59 0.206260 100000
2 50 200 0.9 60 0.204750 100000
2 50 200 0.9 61 0.201410 100000
2 50 200 0.9 62 0.198810 100000
2 50 200 0.9 63 0.194700 100000
2 50 200 0.9 64 0.193250 100000
2 50 200 0.9 65 0.189420 100000
2 50 200 0.9 66 0.186900 100000
2 50 200 0.9 67 0.183270 100000
2 50 200 0.9 68 0.182080 100000
2 50 200 0.9 69 0.178450 100000
2 50 200 0.9 70 0.175600 100000
2 50 200 0.9 71 0.173780 100000
2 50 200 0.9 72 0.171030 100000
2 50 200 0.9 73 0.167100 100000
2 50 200 0.9 74 0.167080 100000
2 50 200 0.9 75 0.163590 100000
2 50 200 0.9 76 0.161890 100000
2 50 200 0.9 77 0.158110 100000
2 50 200 0.9 78 0.159650 100000
2 50 200 0.9 79 0.152900 100000
2 50 200 0.9 80 0.152680 100000
2 50 200 0.9 81 0.150280 100000
2 50 200 0.9 82 0.149080 100000
2 50 200 0.9 83 0.147500 100000
2 50 200 0.9 84 0.144140 100000
2 50 200 0.9 85 0.146620 100000
2 50 200 0.9 86 0.142330 100000
2 50 200 0.9 87 0.141530 100000
2 50 200 0.9 88 0.140270 100000
2 50 200 0.9 89 0.137990 100000
2 50 200 0.9 90 0.135440 100000
2 50 200 0.9 91 0.135930 100000
2 50 200 0.9 92 0.134090 100000
2 50 200 0.9 93 0.130480 100000
2 50 200 0.9 94 0.130730 100000
2 50 200 0.9 95 0.130340 100000
2 50 200 0.9 96 0.127680 100000
2 50 200 0.9 97 0.125940 100000
2 50 200 0.9 98 0.127160 100000
2 50 200 0.9 99 0.123900 100000
2 50 200 0.9 100 0.120380 100000
2 50 200 0.9 101 0.123870 100000
2 50 200 0.9 102 0.119980 100000
2 50 200 0.9 103 0.118010 100000
2 50 200 0.9 104 0.116000 100000
2 50 200 0.9 105 0.115520 100000
2 50 200 0.9 106 0.115330 100000
2 50 200 0.9 107 0.113670 100000
2 50 200 0.9 108 0.112970 100000
2 50 200 0.9 109 0.114170 100000
2 50 200 0.9 110 0.109340 100000
2 50 200 0.9 111 0.110080 100000
2 50 200 0.9 112 0.108220 100000
2 50 200 0.9 113 0.108930 100000
2 50 200 0.9 114 0.106530 100000
2 50 200 0.9 115 0.106550 100000
2 50 200 0.9 116 0.105240 100000
2 50 200 0.9 117 0.102690 100000
2 50 200 0.9 118 0.105020 100000
2 50 200 0.9 119 0.103000 100000
2 50 200 0.9 120 0.101960 100000
2 50 200 0.9 121 0.101560 100000
2 50 200 0.9 122 0.102010 100000
2 50 200 0.9 123 0.100020 100000
2 50 200 0.9 124 0.098740 100000
2 50 200 0.9 125 0.098380 100000
2 50 200 0.9 126 0.099130 100000
2 50 200 0.9 127 0.095500 100000
2 50 200 0.9 128 0.097570 100000
2 50 200 0.9 129 0.095500 100000
2 50 200 0.9 130 0.094950 100000
2 50 200 0.9 131 0.092780 100000
2 50 200 0.9 132 0.093010 100000
2 50 200 0.9 133 0.092820 100000
2 50 200 0.9 134 0.090380 100000
2 50 200 0.9 135 0.091950 100000
2 50 200 0.9 136 0.089990 100000
2 50 200 0.9 137 0.088210 100000
2 50 200 0.9 138 0.090070 100000
2 50 200 0.9 139 0.087780 100000
2 50 200 0.9 140 0.087050 100000
2 50 200 0.9 141 0.088110 100000
2 50 200 0.9 142 0.086540 100000
2 50 200 0.9 143 0.086300 100000
2 50 200 0.9 144 0.085200 100000
2 50 200 0.9 145 0.083850 100000
2 50 200 0.9 146 0.084160 100000
2 50 200 0.9 147 0.082130 100000
2 50 200 0.9 148 0.082620 100000
2 50 200 0.9 149 0.081620 100000
2 50 200 0.9 150 0.083510 100000
2 50 200 0.9 151 0.082990 100000
2 50 200 0.9 152 0.080430 100000
2 50 200 0.9 153 0.081880 100000
2 50 200 0.9 154 0.077660 100000
2 50 200 0.9 155 0.078240 100000
2 50 200 0.9 156 0.078400 100000
2 50 200 0.9 157 0.077660 100000
2 50 200 0.9 158 0.079540 100000
2 50 200 0.9 159 0.077150 100000
2 50 200 0.9 160 0.076920 100000
2 50 200 0.9 161 0.074000 100000
2 50 200 0.9 162 0.075790 100000
2 50 200 0.9 163 0.074860 100000
2 50 200 0.9 164 0.073780 100000
2 50 200 0.9 165 0.073580 100000
2 50 200 0.9 166 0.074550 100000
2 50 200 0.9 167 0.071580 100000
2 50 200 0.9 168 0.072520 100000
2 50 200 0.9 169 0.073520 100000
2 50 200 0.9 170 0.073350 100000
2 50 200 0.9 171 0.073200 100000
2 50 200 0.9 172 0.070270 100000
2 50 200 0.9 173 0.069230 100000
2 50 200 0.9 174 0.071470 100000
2 50 200 0.9 175 0.071310 100000
2 50 200 0.9 176 0.069820 100000
2 50 200 0.9 177 0.068870 100000
2 50 200 0.9 178 0.068540 100000
2 50 200 0.9 179 0.067860 100000
2 50 200 0.9 180 0.066720 100000
2 50 200 1.0 0 1.000000 100000
2 50 200 1.0 1 0.981230 100000
2 50 200 1.0 2 0.953000 100000
2 50 200 1.0 3 0.927090 100000
2 50 200 1.0 4 0.902610 100000
2 50 200 1.0 5 0.879760 100000
2 50 200 1.0 6 0.855610 100000
2 50 200 1.0 7 0.828940 100000
2 50 200 1.0 8 0.807870 100000
2 50 200 1.0 9 0.783980 100000
2 50 200 1.0 10 0.763510 100000
2 50 200 1.0 11 0.738240 100000
2 50 200 1.0 12 0.717870 100000
2 50 200 1.0 13 0.695590 100000
2 50 200 1.0 14 0.675210 100000
2 50 200 1.0 15 0.657160 100000
2 50 200 1.0 16 0.633380 100000
2 50 200 1.0 17 0.613800 100000
2 50 200 1.0 18 0.597710 100000
2 50 200 1.0 19 0.580000 100000
2 50 200 1.0 20 0.563470 100000
2 50 200 1.0 21 0.547370 100000
2 50 200 1.0 22 0.528590 100000
2 50 200 1.0 23 0.512830 100000
2 50 200 1.0 24 0.499130 100000
2 50 200 1.0 25 0.485340 100000
2 50 200 1.0 26 0.469440 100000
2 50 200 1.0 27 0.455840 100000
2 50 200 1.0 28 0.447100 100000
2 50 200 1.0 29 0.432770 100000
2 50 200 1.0 30 0.417970 100000
2 50 200 1.0 31 0.406260 100000
2 50 200 1.0 32 0.392990 100000
2 50 200 1.0 33 0.384250 100000
2 50 200 1.0 34 0.373690 100000
2 50 200 1.0 35 0.363270 100000
2 50 200 1.0 36 0.357050 100000
2 50 200 1.0 37 0.351590 100000
2 50 200 1.0 38 0.337460 100000
2 50 200 1.0 39 0.332310 100000
2 50 200 1.0 40 0.325800 100000
2 50 200 1.0 41 0.314000 100000
2 50 200 1.0 42 0.310090 100000
2 50 200 1.0 43 0.298950 100000
2 50 200 1.0 44 0.294650 100000
2 50 200 1.0 45 0.286510 100000
2 50 200 1.0 46 0.279540 100000
2 50 200 1.0 47 0.275230 100000
2 50 200 1.0 48 0.271380 100000
2 50 200 1.0 49 0.262320 100000
2 50 200 1.0 50 0.263110 100000
2 50 200 1.0 51 0.251280 100000
2 50 200 1.0 52 0.249450 100000
2 50 200 1.0 53 0.243820 100000
2 50 200 1.0 54 0.243110 100000
2 50 200 1.0 55 0.235440 100000
2 50 200 1.0 56 0.227290 100000
2 50 200 1.0 57 0.224530 100000
2 50 200 1.0 58 0.220320 100000
2 50 200 1.0 59 0.216760 100000
2 50 200 1.0 60 0.214100 100000
2 50 200 1.0 61 0.213800 100000
2 50 200 1.0 62 0.207160 100000
2 50 200 1.0 63 0.203900 100000
2 50 200 1.0 64 0.204530 100000
2 50 200 1.0 65 0.201550 100000
2 50 200 1.0 66 0.198410 100000
2 50 200 1.0 67 0.195150 100000
2 50 200 1.0 68 0.192220 100000
2 50 200 1.0 69 0.187690 100000
2 50 200 1.0 70 0.183540 100000
2 50 200 1.0 71 0.184110 100000
2 50 200 1.0 72 0.178710 100000
2 50 200 1.0 73 0.177440 100000
2 50 200 1.0 74 0.174720 100000
2 50 200 1.0 75 0.174410 100000
2 50 200 1.0 76 0.169810 100000
2 50 200 1.0 77 0.169470 100000
2 50 200 1.0 78 0.164930 100000
2 50 200 1.0 79 0.162580 100000
2 50 200 1.0 80 0.162430 100000
2 50 200 1.0 81 0.160830 100000
2 50 200 1.0 82 0.157400 100000
2 50 200 1.0 83 0.155550 100000
2 50 200 1.0 84 0.156540 100000
2 50 200 1.0 85 0.151900 100000
2 50 200 1.0 86 0.149160 100000
2 50 200 1.0 87 0.149370 100000
2 50 200 1.0 88 0.149450 100000
2 50 200 1.0 89 0.145530 100000
2 50 200 1.0 90 0.142620 100000
2 50 200 1.0 91 0.141790 100000
2 50 200 1.0 92 0.139350 100000
2 50 200 1.0 93 0.140700 100000
2 50 200 1.0 94 0.137630 100000
2 50 200 1.0 95 0.135000 100000
2 50 200 1.0 96 0.132270 100000
2 50 200 1.0 97 0.135290 100000
2 50 200 1.0 98 0.132110 100000
2 50 200 1.0 99 0.130730 100000
2 50 200 1.0 100 0.127820 100000
2 50 200 1.0 101 0.129450 100000
2 50 200 1.0 102 0.127260 100000
2 50 200 1.0 103 0.125080 100000
2 50 200 1.0 104 0.124920 100000
2 50 200 1.0 105 0.122550 100000
2 50 200 1.0 106 0.120980 100000
2 50 200 1.0 107 0.121540 100000
2 50 200 1.0 108 0.119190 100000
2 50 200 1.0 109 0.120230 100000
2 50 200 1.0 110 0.117590 100000
2 50 200 1.0 111 0.115380 100000
2 50 200 1.0 112 0.115850 100000
2 50 200 1.0 113 0.112860 100000
2 50 200 1.0 114 0.113280 100000
2 50 200 1.0 115 0.111060 100000
2 50 200 1.0 116 0.110880 100000
2 50 200 1.0 117 0.108770 100000
2 50 200 1.0 118 0.108290 100000
2 50 200 1.0 119 0.110040 100000
2 50 200 1.0 120 0.106930 100000
2 50 200 1.0 121 0.108090 100000
2 50 200 1.0 122 0.106030 100000
2 50 200 1.0 123 0.103080 100000
2 50 200 1.0 124 0.103170 100000
2 50 200 1.0 125 0.102660 100000
2 50 200 1.0 126 0.101880 100000
2 50 200 1.0 127 0.100430 100000
2 50 200 1.0 128 0.101280 100000
2 50 200 1.0 129 0.101200 100000
2 50 200 1.0 130 0.099280 100000
2 50 200 1.0 131 0.101140 100000
2 50 200 1.0 132 0.097340 100000
2 50 200 1.0 133 0.097010 100000
2 50 200 1.0 134 0.095110 100000
2 50 200 1.0 135 0.095900 100000
2 50 200 1.0 136 0.095840 100000
2 50 200 1.0 137 0.094140 100000
2 50 200 1.0 138 0.094420 100000
2 50 200 1.0 139 0.090140 100000
2 50 200 1.0 140 0.092880 100000
2 50 200 1.0 141 0.092970 100000
2 50 200 1.0 142 0.089640 100000
2 50 200 1.0 143 0.090680 100000
2 50 200 1.0 144 0.088340 100000
2 50 200 1.0 145 0.090270 100000
2 50 200 1.0 146 0.089270 100000
2 50 200 1.0 147 0.088950 100000
2 50 200 1.0 148 0.087420 100000
2 50 200 1.0 149 0.087170 100000
2 50 200 1.0 150 0.086980 100000
2 50 200 1.0 151 0.088040 100000
2 50 200 1.0 152 0.082890 100000
2 50 200 1.0 153 0.084610 100000
2 50 200 1.0 154 0.085140 100000
2 50 200 1.0 155 0.084340 100000
2 50 200 1.0 156 0.084250 100000
2 50 200 1.0 157 0.082250 100000
2 50 200 1.0 158 0.081130 100000
2 50 200 1.0 159 0.081010 100000
2 50 200 1.0 160 0.080660 100000
2 50 200 1.0 161 0.080130 100000
2 50 200 1.0 162 0.079960 100000
2 50 200 1.0 163 0.078820 100000
2 50 200 1.0 164 0.077740 100000
2 50 200 1.0 165 0.077630 100000
2 50 200 1.0 166 0.078610 100000
2 50 200 1.0 167 0.076610 100000
2 50 200 1.0 168 0.075080 100000
2 50 200 1.0 169 0.075570 100000
2 50 200 1.0 170 0.077040 100000
2 50 200 1.0 171 0.074010 100000
2 50 200 1.0 172 0.074670 100000
2 50 200 1.0 173 0.073690 100000
2 50 200 1.0 174 0.074280 100000
2 50 200 1.0 175 0.073710 100000
2 50 200 1.0 176 0.072400 100000
2 50 200 1.0 177 0.073030 100000
2 50 200 1.0 178 0.070770 100000
2 50 200 1.0 179 0.070870 100000
2 50 200 1.0 180 0.071910 100000
2 50 200 1.1 0 1.000000 100000
2 50 200 1.1 1 0.980870 100000
2 50 200 1.1 2 0.955510 100000
2 50 200 1.1 3 0.932430 100000
2 50 200 1.1 4 0.909250 100000
2 50 200 1.1 5 0.885090 100000
2 50 200 1.1 6 0.862740 100000
2 50 200 1.1 7 0.840360 100000
2 50 200 1.1 8 0.815160 100000
2 50 200 1.1 9 0.794580 100000
2 50 200 1.1 10 0.772830 100000
2 50 200 1.1 11 0.754040 100000
2 50 200 1.1 12 0.731320 100000
2 50 200 1.1 13 0.710970 100000
2 50 200 1.1 14 0.692060 100000
2 50 200 1.1 15 0.670550 100000
2 50 200 1.1 16 0.650370 100000
2 50 200 1.1 17 0.630180 100000
2 50 200 1.1 18 0.612920 100000
2 50 200 1.1 19 0.597280 100000
2 50 200 1.1 20 0.580900 100000
2 50 200 1.1 21 0.566470 100000
2 50 200 1.1 22 0.545620 100000
2 50 200 1.1 23 0.531410 100000
2 50 200 1.1 24 0.514830 100000
2 50 200 1.1 25 0.501590 100000
2 50 200 1.1 26 0.487180 100000
2 50 200 1.1 27 0.472450 100000
2 50 200 1.1 28 0.460440 100000
2 50 200 1.1 29 0.448860 100000
2 50 200 1.1 30 0.436910 100000
2 50 200 1.1 31 0.422040 100000
2 50 200 1.1 32 0.413730 100000
2 50 200 1.1 33 0.401830 100000
2 50 200 1.1 34 0.387860 100000
2 50 200 1.1 35 0.380240 100000
2 50 200 1.1 36 0.369660 100000
2 50 200 1.1 37 0.362470 100000
2 50 200 1.1 38 0.355770 100000
2 50 200 1.1 39 0.346860 100000
2 50 200 1.1 40 0.335730 100000
2 50 200 1.1 41 0.330100 100000
2 50 200 1.1 42 0.321970 100000
2 50 200 1.1 43 0.313880 100000
2 50 200 1.1 44 0.311460 100000
2 50 200 1.1 45 0.299450 100000
2 50 200 1.1 46 0.292850 100000
2 50 200 1.1 47 0.289410 100000
2 50 200 1.1 48 0.282550 100000
2 50 200 1.1 49 0.276920 100000
2 50 200 1.1 50 0.271730 100000
2 50 200 1.1 51 0.265630 100000
2 50 200 1.1 52 0.263040 100000
2 50 200 1.1 53 0.256810 100000
2 50 200 1.1 54 0.251290 100000
2 50 200 1.1 55 0.246980 100000
2 50 200 1.1 56 0.244180 100000
2 50 200 1.1 57 0.239380 100000
2 50 200 1.1 58 0.232770 100000
2 50 200 1.1 59 0.232100 100000
2 50 200 1.1 60 0.225820 100000
2 50 200 1.1 61 0.222290 100000
2 50 200 1.1 62 0.217230 100000
2 50 200 1.1 63 0.217400 100000
2 50 200 1.1 64 0.213110 100000
2 50 200 1.1 65 0.207530 100000
2 50 200 1.1 66 0.205370 100000
2 50 200 1.1 67 0.200750 100000
2 50 200 1.1 68 0.200640 100000
2 50 200 1.1 69 0.198600 100000
2 50 200 1.1 70 0.193320 100000
2 50 200 1.1 71 0.191680 100000
2 50 200 1.1 72 0.190850 100000
2 50 200 1.1 73 0.185400 100000
2 50 200 1.1 74 0.183530 100000
2 50 200 1.1 75 0.180730 100000
2 50 200 1.1 76 0.180810 100000
2 50 200 1.1 77 0.177700 100000
2 50 200 1.1 78 0.174890 100000
2 50 200 1.1 79 0.171430 100000
2 50 200 1.1 80 0.171320 100000
2 50 200 1.1 81 0.167750 100000
2 50 200 1.1 82 0.166710 100000
2 50 200 1.1 83 0.163990 100000
2 50 200 1.1 84 0.163410 100000
2 50 200 1.1 85 0.159700 100000
2 50 200 1.1 86 0.158110 100000
2 50 200 1.1 87 0.155700 100000
2 50 200 1.1 88 0.153170 100000
2 50 200 1.1 89 0.151300 100000
2 50 200 1.1 90 0.150780 100000
2 50 200 1.1 91 0.149060 100000
2 50 200 1.1 92 0.146100 100000
2 50 200 1.1 93 0.145210 100000
2 50 200 1.1 94 0.145180 100000
2 50 200 1.1 95 0.145970 100000
2 50 200 1.1 96 0.138460 100000
2 50 200 1.1 97 0.141710 100000
2 50 200 1.1 98 0.137350 100000
2 50 200 1.1 99 0.136060 100000
2 50 200 1.1 100 0.134570 100000
2 50 200 1.1 101 0.133330 100000
2 50 200 1.1 102 0.131640 100000
2 50 200 1.1 103 0.131770 100000
2 50 200 1.1 104 0.131610 100000
2 50 200 1.1 105 0.128340 100000
2 50 200 1.1 106 0.129390 100000
2 50 200 1.1 107 0.127190 100000
2 50 200 1.1 108 0.126270 100000
2 50 200 1.1 109 0.123800 100000
2 50 200 1.1 110 0.121960 100000
2 50 200 1.1 111 0.122430 100000
2 50 200 1.1 112 0.120120 100000
2 50 200 1.1 113 0.117300 100000
2 50 200 1.1 114 0.119150 100000
2 50 200 1.1 115 0.120080 100000
2 50 200 1.1 116 0.117700 100000
2 50 200 1.1 117 0.116150 100000
2 50 200 1.1 118 0.114580 100000
2 50 200 1.1 119 0.113420 100000
2 50 200 1.1 120 0.114820 100000
2 50 200 1.1 121 0.112080 100000
2 50 200 1.1 122 0.111510 100000
2 50 200 1.1 123 0.111420 100000
2 50 200 1.1 124 0.107570 100000
2 50 200 1.1 125 0.107810 100000
2 50 200 1.1 126 0.108800 100000
2 50 200 1.1 127 0.105870 100000
2 50 200 1.1 128 0.103980 100000
2 50 200 1.1 129 0.105020 100000
2 50 200 1.1 130 0.103970 100000
2 50 200 1.1 131 0.103430 100000
2 50 200 1.1 132 0.103760 100000
2 50 200 1.1 133 0.100820 100000
2 50 200 1.1 134 0.102670 100000
2 50 200 1.1 135 0.099020 100000
2 50 200 1.1 136 0.099810 100000
2 50 200 1.1 137 0.100760 100000
2 50 200 1.1 138 0.096700 100000
2 50 200 1.1 139 0.096290 100000
2 50 200 1.1 140 0.096990 100000
2 50 200 1.1 141 0.096430 100000
2 50 200 1.1 142 0.095270 100000
2 50 200 1.1 143 0.092660 100000
2 50 200 1.1 144 0.092750 100000
2 50 200 1.1 145 0.093910 100000
2 50 200 1.1 146 0.091940 100000
2 50 200 1.1 147 0.093710 100000
2 50 200 1.1 148 0.091830 100000
2 50 200 1.1 149 0.090970 100000
2 50 200 1.1 150 0.089590 100000
2 50 200 1.1 151 0.090120 100000
2 50 200 1.1 152 0.088160 100000
2 50 200 1.1 153 0.088650 100000
2 50 200 1.1 154 0.088090 100000
2 50 200 1.1 155 0.088980 100000
2 50 200 1.1 156 0.088840 100000
2 50 200 1.1 157 0.087580 100000
2 50 200 1.1 158 0.085870 100000
2 50 200 1.1 159 0.085400 100000
2 50 200 1.1 160 0.084730 100000
2 50 200 1.1 161 0.081780 100000
2 50 200 1.1 162 0.082870 100000
2 50 200 1.1 163 0.083600 100000
2 50 200 1.1 164 0.081930 100000
2 50 200 1.1 165 0.083370 100000
2 50 200 1.1 166 0.082040 100000
2 50 200 1.1 167 0.080780 100000
2 50 200 1.1 168 0.081890 100000
2 50 200 1.1 169 0.078300 100000
2 50 200 1.1 170 0.080810 100000
2 50 200 1.1 171 0.079890 100000
2 50 200 1.1 172 0.078400 100000
2 50 200 1.1 173 0.078600 100000
2 50 200 1.1 174 0.078260 100000
2 50 200 1.1 175 0.078110 100000
2 50 200 1.1 176 0.077300 100000
2 50 200 1.1 177 0.075770 100000
2 50 200 1.1 178 0.075930 100000
2 50 200 1.1 179 0.075560 100000
2 50 200 1.1 180 0.074720 100000
2 50 200 1.2 0 1.000000 100000
2 50 200 1.2 1 0.982740 100000
2 50 200 1.2 2 0.957530 100000
2 50 200 1.2 3 0.935680 100000
2 50 200 1.2 4 0.912390 100000
2 50 200 1.2 5 0.889180 100000
2 50 200 1.2 6 0.868090 100000
2 50 200 1.2 7 0.845040 100000
2 50 200 1.2 8 0.824160 100000
2 50 200 1.2 9 0.802560 100000
2 50 200 1.2 10 0.782300 100000
2 50 200 1.2 11 0.762570 100000
2 50 200 1.2 12 0.740120 100000
2 50 200 1.2 13 0.719570 100000
2 50 200 1.2 14 0.700730 100000
2 50 200 1.2 15 0.683900 100000
2 50 200 1.2 16 0.664040 100000
2 50 200 1.2 17 0.645540 100000
2 50 200 1.2 18 0.627860 100000
2 50 200 1.2 19 0.610520 100000
2 50 200 1.2 20 0.594000 100000
2 50 200 1.2 21 0.577810 100000
2 50 200 1.2 22 0.560550 100000
2 50 200 1.2 23 0.543690 100000
2 50 200 1.2 24 0.531380 100000
2 50 200 1.2 25 0.514900 100000
2 50 200 1.2 26 0.503930 100000
2 50 200 1.2 27 0.491070 100000
2 50 200 1.2 28 0.477590 100000
2 50 200 1.2 29 0.463430 100000
2 50 200 1.2 30 0.453590 100000
2 50 200 1.2 31 0.438960 100000
2 50 200 1.2 32 0.427680 100000
2 50 200 1.2 33 0.415540 100000
2 50 200 1.2 34 0.408640 100000
2 50 200 1.2 35 0.397800 100000
2 50 200 1.2 36 0.387540 100000
2 50 200 1.2 37 0.377750 100000
2 50 200 1.2 38 0.367230 100000
2 50 200 1.2 39 0.358480 100000
2 50 200 1.2 40 0.352350 100000
2 50 200 1.2 41 0.344170 100000
2 50 200 1.2 42 0.333210 100000
2 50 200 1.2 43 0.328610 100000
2 50 200 1.2 44 0.319090 100000
2 50 200 1.2 45 0.314360 100000
2 50 200 1.2 46 0.307870 100000
2 50 200 1.2 47 0.300550 100000
2 50 200 1.2 48 0.294480 100000
2 50 200 1.2 49 0.290700 100000
2 50 200 1.2 50 0.281210 100000
2 50 200 1.2 51 0.279870 100000
2 50 200 1.2 52 0.270770 100000
2 50 200 1.2 53 0.271250 100000
2 50 200 1.2 54 0.262570 100000
2 50 200 1.2 55 0.256920 100000
2 50 200 1.2 56 0.251830 100000
2 50 200 1.2 57 0.246640 100000
2 50 200 1.2 58 0.244600 100000
2 50 200 1.2 59 0.239790 100000
2 50 200 1.2 60 0.237820 100000
2 50 200 1.2 61 0.235550 100000
2 50 200 1.2 62 0.229160 100000
2 50 200 1.2 63 0.225670 100000
2 50 200 1.2 64 0.221510 100000
2 50 200 1.2 65 0.218640 100000
2 50 200 1.2 66 0.214300 100000
2 50 200 1.2 67 0.211020 100000
2 50 200 1.2 68 0.210590 100000
2 50 200 1.2 69 0.207110 100000
2 50 200 1.2 70 0.203390 100000
2 50 200 1.2 71 0.200390 100000
2 50 200 1.2 72 0.195470 100000
2 50 200 1.2 73 0.193620 100000
2 50 200 1.2 74 0.191510 100000
2 50 200 1.2 75 0.188080 100000
2 50 200 1.2 76 0.187660 100000
2 50 200 1.2 77 0.185690 100000
2 50 200 1.2 78 0.181390 100000
2 50 200 1.2 79 0.179860 100000
2 50 200 1.2 80 0.178700 100000
2 50 200 1.2 81 0.174030 100000
2 50 200 1.2 82 0.171490 100000
2 50 200 1.2 83 0.169040 100000
2 50 200 1.2 84 0.168130 100000
2 50 200 1.2 85 0.165930 100000
2 50 200 1.2 86 0.165230 100000
2 50 200 1.2 87 0.162440 100000
2 50 200 1.2 88 0.161140 100000
2 50 200 1.2 89 0.160310 100000
2 50 200 1.2 90 0.158540 100000
2 50 200 1.2 91 0.156910 100000
2 50 200 1.2 92 0.153520 100000
2 50 200 1.2 93 0.153620 100000
2 50 200 1.2 94 0.150130 100000
2 50 200 1.2 95 0.149050 100000
2 50 200 1.2 96 0.149690 100000
2 50 200 1.2 97 0.145460 100000
2 50 200 1.2 98 0.141690 100000
2 50 200 1.2 99 0.143160 100000
2 50 200 1.2 100 0.140680 100000
2 50 200 1.2 101 0.140250 100000
2 50 200 1.2 102 0.137420 100000
2 50 200 1.2 103 0.138820 100000
2 50 200 1.2 104 0.135710 100000
2 50 200 1.2 105 0.134250 100000
2 50 200 1.2 106 0.135240 100000
2 50 200 1.2 107 0.131650 100000
2 50 200 1.2 108 0.133580 100000
2 50 200 1.2 109 0.131140 100000
2 50 200 1.2 110 0.128880 100000
2 50 200 1.2 111 0.127740 100000
2 50 200 1.2 112 0.124340 100000
2 50 200 1.2 113 0.123610 100000
2 50 200 1.2 114 0.124720 100000
2 50 200 1.2 115 0.122940 100000
2 50 200 1.2 116 0.122050 100000
2 50 200 1.2 117 0.120100 100000
2 50 200 1.2 118 0.119320 100000
2 50 200 1.2 119 0.120310 100000
2 50 200 1.2 120 0.118060 100000
